Fecha de diagnóstico,AMB
2021-07-24,272.0
2021-07-25,250.0124068108683
2021-07-26,266.357940159512
2021-07-27,283.2427704294584
2021-07-28,300.5983469962226
2021-07-29,318.34443636294935
2021-07-30,336.3862859388681
2021-07-31,354.6144329252896
2021-08-01,372.90494021527843
2021-08-02,391.120046046672
2021-08-03,409.10931601445066
2021-08-04,426.7113268160451
2021-08-05,443.7558987440394
2021-08-06,460.06685389873263
2021-08-07,475.4652719278473
2021-08-08,489.77316448144614
2021-08-09,502.81746005896343
2021-08-10,514.4341778593059
2021-08-11,524.4726201591998
2021-08-12,532.7994121668579
2021-08-13,539.3022156765709
2021-08-14,543.8929313693785
2021-08-15,546.510245481818
2021-08-16,547.1213903280184
2021-08-17,545.7230291739945
2021-08-18,542.3412243047479
2021-08-19,537.0305004689974
2021-08-20,529.8720564984651
2021-08-21,520.9712159975024
2021-08-22,510.4542597245423
2021-08-23,498.4647928547044
2021-08-24,485.15981798910417
2021-08-25,470.7056844133843
2021-08-26,455.27408358402397
2021-08-27,439.03822173038657
2021-08-28,422.16930866087387
2021-08-29,404.8334558727055
2021-08-30,387.1890211568628
2021-08-31,369.38445591459543
2021-09-01,351.5566639185695
2021-09-02,333.82984401252713
2021-09-03,316.314792735516
2021-09-04,299.10861812152916
2021-09-05,282.2948073535357
2021-09-06,265.9435939713427
2021-09-07,250.1125630841735
2021-09-08,234.84743636896928
2021-09-09,220.18298627775076
2021-09-10,206.14402858775517
2021-09-11,192.74645877484568
2021-09-12,179.99829217526792
2021-09-13,167.9006826124086
2021-09-14,156.44890184369265
2021-09-15,145.6332602578773
2021-09-16,135.4399540047293
2021-09-17,125.85184478093446
2021-09-18,116.84916425630878
2021-09-19,108.41013315103133
2021-09-20,100.51150933755285
2021-09-21,93.12906793546931
2021-09-22,86.23800103147927
2021-09-23,79.81327679879442
2021-09-24,73.82991564540278
2021-09-25,68.26324089575677
2021-09-26,63.08906169343623
2021-09-27,58.28383800376919
2021-09-28,53.824790636405694
2021-09-29,49.689996663592446
2021-09-30,45.85844976960771
2021-10-01,42.31010355104824
2021-10-02,39.025895257859084
2021-10-03,35.9877544690994
2021-10-04,33.17859933510659
2021-10-05,30.58232432087101
2021-10-06,28.183777339390417
2021-10-07,25.968732365357866
2021-10-08,23.92385812869568
2021-10-09,22.036682364093117
2021-10-10,20.295554170160553
2021-10-11,18.689603343249477
2021-10-12,17.208701836969862
2021-10-13,15.843425221568548
2021-10-14,14.585008408529491
2021-10-15,13.425312559903968
2021-10-16,12.356782681940423
2021-10-17,11.372412854404535
2021-10-18,10.465710716248955
2021-10-19,9.630663664383794
2021-10-20,8.86170673844781
2021-10-21,8.153692028394909
2021-10-22,7.501859760050535
2021-10-23,6.901811086332478
2021-10-24,6.349482433238982
2021-10-25,5.841121317714808
2021-10-26,5.373263749701505
2021-10-27,4.942713088863999
2021-10-28,4.546520296779613
2021-10-29,4.181965436852883
2021-10-30,3.8465405290652064
2021-10-31,3.5379335492705617
2021-11-01,3.2540135763642857
2021-11-02,2.9928169481392315
2021-11-03,2.75253445101729
2021-11-04,2.5314995190009184
2021-11-05,2.3281771207796194
2021-11-06,2.141153588916676
2021-11-07,1.9691272077096562
2021-11-08,1.8108994768325064
2021-11-09,1.6653670371707168
2021-11-10,1.5315142201798655
2021-11-11,1.4084061652847597
2021-11-12,1.295182452959735
2021-11-13,1.191051244084014
2021-11-14,1.0952838566290186
2021-11-15,1.0072097782587612
2021-11-16,0.9262120501618202
2021-11-17,0.8517230287084301
2021-11-18,0.7832204607047683
2021-11-19,0.7202238836502866
2021-11-20,0.6622912921230802
2021-11-21,0.6090160826157872
2021-11-22,0.5600242240109482
2021-11-23,0.5149716660390738
2021-11-24,0.47354193931791805
2021-11-25,0.4354439576918934
2021-11-26,0.4004099844837115
2021-11-27,0.3681937686239851
2021-11-28,0.33856882287501416
2021-11-29,0.31132684307040137
2021-11-30,0.2862762510862532
2021-12-01,0.2632408547593631
2021-12-02,0.2420586150595534
2021-12-03,0.222580510518511
2021-12-04,0.20466949420988756
2021-12-05,0.18819953182510774
2021-12-06,0.1730547193047965
2021-12-07,0.1591284682687095
2021-12-08,0.1463227595926438
2021-12-09,0.1345474538083182
2021-12-10,0.12371965970648456
2021-12-11,0.1137631506727023
2021-12-12,0.10460783060503484
2021-12-13,0.09618924001370517
2021-12-14,0.08844810426312147
2021-12-15,0.08132991596745381
2021-12-16,0.07478455226264864
2021-12-17,0.06876592168686788
2021-12-18,0.06323164053835631
2021-12-19,0.05814273521877396
2021-12-20,0.05346336738221206
2021-12-21,0.0491605817051824
2021-12-22,0.045204074561866335
2021-12-23,0.041565980470188786
2021-12-24,0.0382206757929157
2021-12-25,0.03514459877591283
2021-12-26,0.032316083628252376
2021-12-27,0.029715207843443753
2021-12-28,0.027323651705507032
2021-12-29,0.02512456975301512
2021-12-30,0.02310247229129557
2021-12-31,0.02124311595761707
