Fecha,Puducherry,Goa,Manipur,Nagaland,Mizoram
2020-06-17,102.12333550127474,203.63209502145088,176.11059695560704,4.416746273030857,60.18770450516511
2020-06-18,105.17271041852351,209.56066462836077,181.76835344075425,4.525885438982173,61.76534300383795
2020-06-19,107.38483214986469,213.83048189303148,185.9875743418545,4.604226992777377,62.91030268664735
2020-06-20,109.01344202470823,216.95439491961764,189.162383452007,4.662991641493542,63.77616860867735
2020-06-21,110.23543104187326,219.28676275697995,191.57896956759168,4.70932868425103,64.4622437424159
2020-06-22,111.17411509523562,221.07243515623523,193.44514632822455,4.74779338728998,65.03273531947363
2020-06-23,111.91546164463175,222.48059481116886,194.911815310618,4.781288283134971,65.52915954527747
2020-06-24,112.51940147460243,223.62814109054517,196.08855258133235,4.8116628986631484,65.97836181844862
2020-06-25,113.02771435601917,224.59584739990663,197.05492590455677,4.840095865902914,66.39770217372113
2020-06-26,113.46952639509556,225.43952519918358,197.8687128826019,4.867338350875212,66.79840788971278
2020-06-27,113.86514244524132,226.19773796682577,198.57186831815716,4.8938691949592075,67.18774124887246
2020-06-28,114.2287177643596,226.89713121597734,199.19485745734636,4.919993714240502,67.5704006791171
2020-06-29,114.57012047541254,227.5561160363546,199.75980247476522,4.945906681726848,67.9494272724326
2020-06-30,114.89623023187579,228.18741254985284,200.28276725853752,4.971732433066344,68.3267904412995
2020-07-01,115.2118427025394,228.79980948540728,200.77541645449654,4.9975504313714305,68.7037667309098
2020-07-02,115.520301394243,229.39937883000735,201.24622064506855,5.0234115369462415,69.08118463181783
2020-07-03,115.82393709880024,229.9903153631448,201.7013302358798,5.0493484258947765,69.4595831610234
2020-07-04,116.12437476356808,230.57551657119947,202.14521132079548,5.07538214148933,69.83931405545646
2020-07-05,116.42274711067465,231.15698369461424,202.58110717788165,5.101526346024573,70.22060787103405
2020-07-06,116.71984380541414,231.73609818983155,203.01137277104496,5.127789998566153,70.60361705629876
2020-07-07,117.01621517309731,232.3138146125907,203.4377181084799,5.1541790478975775,70.98844340471727
2020-07-08,117.31224526312474,232.89079074938994,203.86138486748567,5.180697542923199,71.37515594962264
2020-07-09,117.60820139796775,233.46748024621445,204.2832747259912,5.207348314128305,71.76380269940447
2020-07-10,117.90426997027814,234.04419572176042,204.70404198804505,5.234133420042334,72.15441794219473
2020-07-11,118.20058090401785,234.62115223025265,205.124162409547,5.261054432288088,72.54702728479803
2020-07-12,118.49722482322481,235.1984970091244,205.54398109267936,5.288112595534335,72.94165042831786
2020-07-13,118.79426468703068,235.77633103641776,205.9637484153551,5.315308975453055,73.3383034735539
2020-07-14,119.09174443424183,236.35472295566757,206.38364626781657,5.342644504437283,73.7370003272917
2020-07-15,119.3896946489061,236.9337190771936,206.80380672908552,5.370120039313687,74.13775324134782
2020-07-16,119.68813654920753,237.51335064286587,207.22432563699678,5.3977363871783055,74.54057347886211
2020-07-17,119.98708494006272,238.0936378178068,207.64527238496106,5.425494331235856,74.94547175954388
2020-07-18,120.28655013383097,238.67459329495367,208.066697403155,5.453394627132691,75.3524584345161
2020-07-19,120.5865389741159,239.2562250788286,208.4886373094135,5.481438023562091,75.76154348561892
2020-07-20,120.8870563622585,239.83853774731972,208.91111845717268,5.509625267545096,76.17273679562551
2020-07-21,121.18810576930542,240.421533024368,209.33416005048215,5.537957104710999,76.58604821442039
2020-07-22,121.48968938735854,241.00521101578545,209.75777608718636,5.566434279735476,77.00148754554367
2020-07-23,121.79180867416245,241.58957075633933,210.18197641543318,5.595057538269865,77.41906455945346
2020-07-24,122.09446460992518,242.17461065782354,210.60676806966276,5.623827628769001,77.83878901732913
2020-07-25,122.39765785327671,242.7603280533885,211.03215618605566,5.652745303011817,78.26067069961137
2020-07-26,122.70138872964587,243.34672003098154,211.45814465963366,5.681811315057808,78.68471942042608
2020-07-27,123.00565734357171,243.9337834466915,211.88473591340795,5.7110264221922185,79.11094498532981
2020-07-28,123.3104636718841,244.52151500186508,212.31193176779922,5.74039138542313,79.53935722359627
2020-07-29,123.61580765471386,245.1099112291966,212.73973341186147,5.769906969068974,79.96996602050113
2020-07-30,123.92168917877731,245.6989685291128,213.16814165271035,5.79957394233301,80.40278123238299
2020-07-31,124.22810805147816,246.28868316873232,213.59715713570873,5.829393079445461,80.83781278501223
2020-08-01,124.5350640448344,246.87905136650005,214.02677999503177,5.8593651582394,81.2750706224137
2020-08-02,124.84255689628512,247.4700692906774,214.45701033247315,5.889490960659591,81.71456470999715
2020-08-03,125.15058632273914,248.0617330531792,214.88784807664743,5.919771272807057,82.1563050107499
2020-08-04,125.45915202635622,248.65403872588408,215.31929314554267,5.950206881609825,82.60030162580703
2020-08-05,125.7682536959688,249.24698233231203,215.75134540264824,5.980798584934753,83.04656457321428
2020-08-06,126.07789099972807,249.84055985346032,216.18400462762136,6.011547168800191,83.49510396336255
2020-08-07,126.38806359867745,250.43476725099978,216.61727057534122,6.042453431732104,83.94592991385066
2020-08-08,126.69877113743412,251.0296004384003,217.0511429406857,6.073518174365179,84.39905258515314
2020-08-09,127.01001325528293,251.6250552811395,217.48562141454497,6.104742213604171,84.85448217981603
2020-08-10,127.32178957980254,252.22112758811136,217.92070566517557,6.136126365279049,85.31222888713673
2020-08-11,127.63409972282032,252.81781322731393,218.3563953459816,6.167671444625796,85.7723029322795
2020-08-12,127.94694329638689,253.41510806726822,218.79269010317194,6.199378270173526,86.23471459162367
2020-08-13,128.2603199111014,254.01300791226402,219.22958956061177,6.231247667511713,86.69947417601605
