Fecha de diagnóstico,AMB
2021-07-24,273.0
2021-07-25,268.8084202953432
2021-07-26,264.9195249345704
2021-07-27,261.318503822381
2021-07-28,257.991315753731
2021-07-29,254.92464890583474
2021-07-30,252.1058835206464
2021-07-31,249.52305615532723
2021-08-01,247.16482605571346
2021-08-02,245.02044303856655
2021-08-03,243.0797172393695
2021-08-04,241.33299034706192
2021-08-05,239.77110828227603
2021-08-06,238.38539528088464
2021-08-07,237.16762929191867
2021-08-08,236.1100188082313
2021-08-09,235.20518107088967
2021-08-10,234.4461203362594
2021-08-11,233.8262083934285
2021-08-12,233.33916586166336
2021-08-13,232.97904430047214
2021-08-14,232.74020874826434
2021-08-15,232.61732246625533
2021-08-16,232.6053310987791
2021-08-17,232.69944829872742
2021-08-18,232.89514212017252
2021-08-19,233.1881218058873
2021-08-20,233.574325645259
2021-08-21,234.0499091460741
2021-08-22,234.61123394032563
2021-08-23,235.25485728628666
2021-08-24,235.9775220017682
2021-08-25,236.77614707361994
2021-08-26,237.64781859938472
2021-08-27,238.58978131247025
2021-08-28,239.59943053861963
2021-08-29,240.67430431250816
2021-08-30,241.81207606502736
2021-08-31,243.0105482080226
2021-09-01,244.26764537175356
2021-09-02,245.58140786575532
2021-09-03,246.94998589414297
2021-09-04,248.37163452057356
2021-09-05,249.84470785647892
2021-09-06,251.36765397002895
2021-09-07,252.9390102436794
2021-09-08,254.55739927998755
2021-09-09,256.22152404479
2021-09-10,257.9301638772092
2021-09-11,259.682170830912
2021-09-12,261.47646619642165
2021-09-13,263.3120366074915
2021-09-14,265.1879308579031
2021-09-15,267.1032570177772
2021-09-16,269.0571793779797
2021-09-17,271.0489154797478
2021-09-18,273.07773350658755
2021-09-19,275.1429500352398
2021-09-20,277.24392739714443
2021-09-21,279.3800713784389
2021-09-22,281.550829128458
2021-09-23,283.7556873148838
2021-09-24,285.99416993722
2021-09-25,288.2658365279828
2021-09-26,290.57028049557226
2021-09-27,292.90712755266367
2021-09-28,295.27603396853743
2021-09-29,297.67668512716733
2021-09-30,300.108794246629
2021-10-01,302.5721010126593
2021-10-02,305.0663702189643
2021-10-03,307.59139060225334
2021-10-04,310.1469738206106
2021-10-05,312.73295328740176
2021-10-06,315.34918312626036
2021-10-07,317.9955372272973
2021-10-08,320.671908434349
2021-10-09,323.3782075607801
2021-10-10,326.11436257680646
2021-10-11,328.8803178599185
2021-10-12,331.6760335180743
2021-10-13,334.5014845926473
2021-10-14,337.35666041646596
2021-10-15,340.2415640260933
2021-10-16,343.1562115769945
2021-10-17,346.10063172409804
2021-10-18,349.0748651027668
2021-10-19,352.07896387590745
2021-10-20,355.11299122771453
2021-10-21,358.1770208874583
2021-10-22,361.27113671063194
2021-10-23,364.39543232528587
2021-10-24,367.55001069234567
2021-10-25,370.73498375345656
2021-10-26,373.95047209715807
2021-10-27,377.1966046774728
2021-10-28,380.47351842941026
2021-10-29,383.78135798838986
2021-10-30,387.1202754088072
2021-10-31,390.4904300227928
2021-11-01,393.89198812113005
2021-11-02,397.32512267794647
2021-11-03,400.7900131706938
2021-11-04,404.2868453690138
2021-11-05,407.8158111223996
2021-11-06,411.3771082291259
2021-11-07,414.9709402657113
2021-11-08,418.59751643526914
2021-11-09,422.25705122930145
2021-11-10,425.9497644314828
2021-11-11,429.6758810417605
2021-11-12,433.43563111891666
2021-11-13,437.2292496046739
2021-11-14,441.0569760996487
2021-11-15,444.91905497961795
2021-11-16,448.81573523321384
2021-11-17,452.74727037149745
2021-11-18,456.7139181916022
2021-11-19,460.71594082824953
2021-11-20,464.7536047066385
2021-11-21,468.8271804506612
2021-11-22,472.93694276902875
2021-11-23,477.08317032970467
2021-11-24,481.2661458480695
2021-11-25,485.4861559870774
2021-11-26,489.74349130800516
2021-11-27,494.0384461388055
2021-11-28,498.37131861680047
2021-11-29,502.7424106582645
2021-11-30,507.15202791414436
2021-12-01,511.60047970268647
2021-12-02,516.0880789505757
2021-12-03,520.6151422503806
2021-12-04,525.1819898077629
2021-12-05,529.7889453996697
2021-12-06,534.4363363883712
2021-12-07,539.1244935932818
2021-12-08,543.8537514319522
2021-12-09,548.6244478390818
2021-12-10,553.4369242226348
2021-12-11,558.2915254563525
2021-12-12,563.188599943431
2021-12-13,568.1284995805722
2021-12-14,573.1115797548113
2021-12-15,578.138199330958
2021-12-16,583.2087205678688
2021-12-17,588.3235092124801
2021-12-18,593.4829344814913
2021-12-19,598.6873690430039
2021-12-20,603.9371890112452
2021-12-21,609.2327740473486
2021-12-22,614.5745073919854
2021-12-23,619.9627756691156
2021-12-24,625.3979689775651
2021-12-25,630.8804808914641
2021-12-26,636.4107084837246
2021-12-27,641.989052570036
2021-12-28,647.6159174295325
2021-12-29,653.2917108352457
2021-12-30,659.0168441044673
2021-12-31,664.7917321050444
