Fecha de diagnóstico,AMB
2021-07-24,273.0
2021-07-25,266.12135801784837
2021-07-26,259.635570020649
2021-07-27,253.52294715867504
2021-07-28,247.7648024812839
2021-07-29,242.34340026759594
2021-07-30,237.24190756682583
2021-07-31,232.4443484774749
2021-08-01,227.93556032496065
2021-08-02,223.7011525452229
2021-08-03,219.72746744046069
2021-08-04,216.00154290334885
2021-08-05,212.51107711180694
2021-08-06,209.24439492991783
2021-08-07,206.19041609605375
2021-08-08,203.33862544242038
2021-08-09,200.67904342481881
2021-08-10,198.20219919832738
2021-08-11,195.89910499945503
2021-08-12,193.76123155205994
2021-08-13,191.78048434676685
2021-08-14,189.94918239056082
2021-08-15,188.26003652813046
2021-08-16,186.7061297983859
2021-08-17,185.28089849910876
2021-08-18,183.97811417732908
2021-08-19,182.7918667696892
2021-08-20,181.71654828540443
2021-08-21,180.74683756676842
2021-08-22,179.8776856738782
2021-08-23,179.10430208107775
2021-08-24,178.42214159422798
2021-08-25,177.8268918366499
2021-08-26,177.31446157863547
2021-08-27,176.88096929951175
2021-08-28,176.52273246661898
2021-08-29,176.23625782111066
2021-08-30,176.01823173344545
2021-08-31,175.865510686655
2021-09-01,175.77511278914398
2021-09-02,175.74421005402638
2021-09-03,175.77012004076752
2021-09-04,175.8502984810311
2021-09-05,175.98233259740408
2021-09-06,176.16393440179192
2021-09-07,176.392934053321
2021-09-08,176.6672739834078
2021-09-09,176.98500356979054
2021-09-10,177.3442733055281
2021-09-11,177.74332969224733
2021-09-12,178.18051058735318
2021-09-13,178.65424055148404
2021-09-14,179.1630262531706
2021-09-15,179.70545238356374
2021-09-16,180.28017795899893
2021-09-17,180.8859322707022
2021-09-18,181.52151133857052
2021-09-19,182.18577469119722
2021-09-20,182.87764213621094
2021-09-21,183.5960905655489
2021-09-22,184.3401511284344
2021-09-23,185.1089066675655
2021-09-24,185.90148887289723
2021-09-25,186.71707581398627
2021-09-26,187.5548896757983
2021-09-27,188.41419475469647
2021-09-28,189.29429499596066
2021-09-29,190.19453206535013
2021-09-30,191.11428353366065
2021-10-01,192.0529611267249
2021-10-02,193.0100088247903
2021-10-03,193.9849012697729
2021-10-04,194.97714235678683
2021-10-05,195.98626373081993
2021-10-06,197.01182327523478
2021-10-07,198.0534038239356
2021-10-08,199.11061203960887
2021-10-09,200.1830771311194
2021-10-10,201.2704496790856
2021-10-11,202.37240058490968
2021-10-12,203.4886201527861
2021-10-13,204.6188170206109
2021-10-14,205.76271723433058
2021-10-15,206.92006339772806
2021-10-16,208.0906139462286
2021-10-17,209.2741422387954
2021-10-18,210.47043583122723
2021-10-19,211.67929579391017
2021-10-20,212.90053608997263
2021-10-21,214.1339828554987
2021-10-22,215.37947381130536
2021-10-23,216.6368577235615
2021-10-24,217.9059938768383
2021-10-25,219.1867514963083
2021-10-26,220.47900927240906
2021-10-27,221.78265493808203
2021-10-28,223.0975848137315
2021-10-29,224.42370335673036
2021-10-30,225.76092277199646
2021-10-31,227.10916268026597
2021-11-01,228.46834971470648
2021-11-02,229.83841718695993
2021-11-03,231.2193047650644
2021-11-04,232.61095821628606
2021-11-05,234.01332905464125
2021-11-06,235.426374263692
2021-11-07,236.8500560328302
2021-11-08,238.28434159826188
2021-11-09,239.72920295075838
2021-11-10,241.18461658259062
2021-11-11,242.6505633029303
2021-11-12,244.12702802793086
2021-11-13,245.6139995915493
2021-11-14,247.11147059498683
2021-11-15,248.6194372401719
2021-11-16,250.13789913871204
2021-11-17,251.66685904738708
2021-11-18,253.20632290006137
2021-11-19,254.75629962995555
2021-11-20,256.31680103243065
2021-11-21,257.8878415148452
2021-11-22,259.4694381147214
2021-11-23,261.0616103888333
2021-11-24,262.6643802996444
2021-11-25,264.27777202049003
2021-11-26,265.9018118927869
2021-11-27,267.53652839071964
2021-11-28,269.1819520137807
2021-11-29,270.8381151637573
2021-11-30,272.5050520355434
2021-12-01,274.1827986407764
2021-12-02,275.87139270770814
2021-12-03,277.57087360219384
2021-12-04,279.28128220306274
2021-12-05,281.00266094541286
2021-12-06,282.7350537440569
2021-12-07,284.47850594476324
2021-12-08,286.233064226428
2021-12-09,287.99877650066225
2021-12-10,289.77569200161406
2021-12-11,291.5638611961338
2021-12-12,293.3633357481683
2021-12-13,295.1741684302473
2021-12-14,296.9964131009762
2021-12-15,298.8301247237371
2021-12-16,300.6753593129933
2021-12-17,302.5321739067484
2021-12-18,304.40062647945695
2021-12-19,306.28077596351653
2021-12-20,308.1726822403403
2021-12-21,310.076406104752
2021-12-22,311.9920092394302
2021-12-23,313.91955414305835
2021-12-24,315.85910416937395
2021-12-25,317.81072350243164
2021-12-26,319.7744771342539
2021-12-27,321.75043084111104
2021-12-28,323.7386511413452
2021-12-29,325.73920532301855
2021-12-30,327.75216141917804
2021-12-31,329.7775881951786
