FECHA,BMW,Casos,Muertes,Mov Residencial,Mov trabajo,Mov estaciones
2020-08-19,0.1,72.15178571428571,1.2838541666666667,6.0,5.0,-14.0
2020-08-20,0.1,68.58035714285714,1.2838541666666667,5.0,-7.0,15.0
2020-08-21,0.1,51.723214285714285,1.2838541666666667,-5.0,20.0,-9.0
2020-08-22,0.1,51.4375,1.2433035714285714,0.0,22.0,1.0
2020-08-23,0.1,51.00892857142857,1.2433035714285714,-8.0,18.0,-2.0
2020-08-24,0.1,45.714285714285715,1.2433035714285714,6.0,-46.0,2.0
2020-08-25,0.1,33.142857142857146,1.2433035714285714,-3.0,-6.0,7.0
2020-08-26,0.1,31.428571428571427,1.2433035714285714,5.0,-1.0,-15.0
2020-08-27,0.1,28.714285714285715,1.2433035714285714,-5.0,0.0,25.0
2020-08-28,0.1,26.571428571428573,1.2433035714285714,0.0,22.0,-11.0
2020-08-29,0.1,30.857142857142858,1.2838541666666667,1.0,26.0,1.0
2020-08-30,0.1,33.714285714285715,1.2838541666666667,-7.0,5.0,-5.0
2020-08-31,0.1,33.714285714285715,1.2838541666666667,7.0,-40.0,3.0
2020-09-01,0.095,35.857142857142854,1.2838541666666667,-2.0,-8.0,11.0
2020-09-02,0.095,34.142857142857146,1.2838541666666667,2.0,7.0,-7.0
2020-09-03,0.095,40.285714285714285,1.2838541666666667,2.0,-11.0,11.0
2020-09-04,0.095,43.142857142857146,1.2433035714285714,-6.0,26.0,2.0
2020-09-05,0.095,39.57142857142857,1.2433035714285714,-2.0,28.0,-6.0
2020-09-06,0.095,36.57142857142857,1.2433035714285714,-2.0,-7.0,-12.0
2020-09-07,0.095,38.57142857142857,1.2433035714285714,1.0,-34.0,15.0
2020-09-08,0.095,34.57142857142857,1.2433035714285714,-1.0,-6.0,13.0
2020-09-09,0.095,51.142857142857146,1.2433035714285714,0.0,32.0,5.0
2020-09-10,0.095,81.42857142857143,1.2433035714285714,1.0,-37.0,-3.0
2020-09-11,0.095,119.85714285714286,1.2838541666666667,3.0,203.0,-17.0
2020-09-12,0.095,133.71428571428572,1.2838541666666667,1.0,-92.0,-6.0
2020-09-13,0.095,129.28571428571428,1.2838541666666667,-4.0,44.0,-33.0
2020-09-14,0.095,132.58035714285714,1.2838541666666667,4.0,-9.0,22.0
2020-09-15,0.095,149.86607142857142,1.8147321428571428,2.0,-16.0,22.0
