FECHA,BMW,Casos,Muertes,Mov Residencial,Mov trabajo,Mov estaciones
2021-01-26,0.10604225352112673,18.442708333333332,0.23958333333333334,3.0,-180.0,-61.0
2021-01-27,0.10604225352112673,17.156994047619047,0.23958333333333331,-1.0,185.0,46.0
2021-01-28,0.10604225352112673,16.871279761904763,0.23958333333333334,2.0,-1.0,-29.0
2021-01-29,0.10604225352112673,9.864211309523808,0.23958333333333331,-14.0,-19.0,37.0
2021-01-30,0.10604225352112673,10.43563988095238,0.23958333333333334,-28.0,45.0,69.0
2021-01-31,0.10604225352112673,10.43563988095238,0.23958333333333334,15.0,-181.0,-175.0
2021-02-01,0.10604225352112673,9.864211309523808,0.23958333333333331,-10.0,90.0,131.0
2021-02-02,0.10604225352112673,9.864211309523808,0.23958333333333334,-3.0,10.0,-49.0
2021-02-03,0.10604225352112673,16.871279761904763,0.23958333333333334,5.0,1.0,-12.0
2021-02-04,0.10604225352112673,24.1640625,0.23958333333333331,8.0,-31.0,5.0
2021-02-05,0.10604225352112673,24.449776785714285,0.23958333333333334,-8.0,-2.0,-25.0
2021-02-06,0.10604225352112673,23.735491071428573,0.23958333333333331,-11.0,27.0,73.0
2021-02-07,0.10604225352112673,16.442708333333336,0.23958333333333334,15.0,-108.0,-126.0
2021-02-08,0.10604225352112673,16.72842261904762,0.23958333333333334,-7.0,78.0,85.0
2021-02-09,0.10604225352112673,16.585565476190478,0.23958333333333331,0.0,21.0,-5.0
2021-02-10,0.10604225352112673,9.43563988095238,0.23958333333333334,2.0,-7.0,-4.0
2021-02-11,0.10604225352112673,2.142857142857143,0.23958333333333334,5.0,8.0,-50.0
2021-02-12,0.10604225352112673,1.5714285714285714,0.23958333333333331,-6.0,-1.0,103.0
2021-02-13,0.10604225352112673,8.864211309523808,0.23958333333333334,-8.0,17.0,63.0
2021-02-14,0.10604225352112673,16.156994047619047,0.23958333333333331,12.0,-87.0,-99.0
2021-02-15,0.10604225352112673,16.156994047619047,0.3482142857142857,-3.0,67.0,45.0
2021-02-16,0.10604225352112673,16.014136904761905,0.3482142857142857,2.0,-52.0,-60.0
2021-02-17,0.10604225352112673,16.156994047619047,0.3482142857142857,-4.0,56.0,36.0
2021-02-18,0.10604225352112673,16.871279761904763,0.3482142857142857,6.0,1.0,11.0
2021-02-19,0.10604225352112673,17.014136904761905,0.3482142857142857,-1.0,9.0,10.0
2021-02-20,0.10604225352112673,9.864211309523808,0.3482142857142857,-8.0,12.0,-14.0
2021-02-21,0.10604225352112673,9.864211309523808,0.3482142857142857,12.0,-114.0,-35.0
2021-02-22,0.10604225352112673,9.578497023809522,0.23958333333333334,-6.0,103.0,45.0
2021-02-23,0.10604225352112673,9.864211309523808,0.23958333333333334,0.0,-5.0,-39.0
2021-02-24,0.10604225352112673,16.871279761904763,0.23958333333333331,-1.0,-7.0,-29.0
2021-02-25,0.10604225352112673,16.871279761904763,0.23958333333333334,-1.0,20.0,31.0
2021-02-26,0.10604225352112673,17.014136904761905,0.23958333333333331,-1.0,12.0,-14.0
2021-02-27,0.10604225352112673,16.871279761904763,0.23958333333333334,-7.0,27.0,122.0
2021-02-28,0.10604225352112673,16.87127976190476,0.23958333333333334,11.0,-122.0,-110.0
2021-03-01,0.10604225352112673,17.156994047619044,0.23958333333333331,-6.0,93.0,51.0
2021-03-02,0.10604225352112673,16.87127976190476,0.23958333333333334,-2.0,9.0,-51.0
2021-03-03,0.10604225352112673,16.871279761904763,0.23958333333333334,0.0,-18.0,37.0
2021-03-04,0.10604225352112673,16.156994047619047,0.23958333333333331,-2.0,13.0,-31.0
2021-03-05,0.10604225352112673,23.1640625,0.23958333333333334,18.0,-183.0,5.0
2021-03-06,0.10604225352112673,30.456845238095237,0.23958333333333331,-21.0,199.0,16.0
2021-03-07,0.10604225352112673,30.456845238095237,0.23958333333333334,19.0,-120.0,-25.0
2021-03-08,0.10604225352112673,30.59970238095238,0.23958333333333334,-18.0,118.0,8.0
2021-03-09,0.10604225352112673,30.742559523809522,0.23958333333333331,3.0,-3.0,12.0
2021-03-10,0.10604225352112673,30.742559523809526,0.23958333333333334,-3.0,-15.0,22.0
2021-03-11,0.10604225352112673,30.742559523809526,0.23958333333333334,3.0,10.0,-23.0
2021-03-12,0.10604225352112673,30.742559523809522,0.23958333333333331,-4.0,-9.0,-13.0
2021-03-13,0.10604225352112673,23.449776785714285,0.23958333333333334,0.0,4.0,112.0
2021-03-14,0.10604225352112673,16.156994047619047,0.23958333333333331,17.0,-111.0,-195.0
2021-03-15,0.10604225352112673,15.871279761904763,0.23958333333333334,-15.0,115.0,139.0
2021-03-16,0.10604225352112673,16.014136904761905,0.23958333333333334,3.0,5.0,-31.0
2021-03-17,0.10604225352112673,9.007068452380953,0.3482142857142857,-3.0,11.0,-39.0
2021-03-18,0.10604225352112673,16.29985119047619,0.34821428571428575,5.0,4.0,90.0
2021-03-19,0.10604225352112673,9.007068452380953,0.3482142857142857,-8.0,4.0,-50.0
2021-03-20,0.10604225352112673,9.007068452380953,0.3482142857142857,-2.0,22.0,77.0
2021-03-21,0.10604225352112673,9.007068452380953,0.3482142857142857,21.0,-157.0,-178.0
2021-03-22,0.10604225352112673,9.149925595238093,0.3482142857142857,-15.0,141.0,77.0
2021-03-23,0.10604225352112673,8.864211309523808,0.3482142857142857,-5.0,14.0,21.0
2021-03-24,0.10604225352112673,8.721354166666666,0.23958333333333334,6.0,-23.0,-1.0
2021-03-25,0.10604225352112673,2.142857142857143,0.23958333333333334,3.0,19.0,-31.0
2021-03-26,0.10604225352112673,2.4285714285714284,0.23958333333333331,-4.0,23.0,28.0
2021-03-27,0.10604225352112673,2.5714285714285716,0.23958333333333334,-1.0,-61.0,110.0
2021-03-28,0.10604225352112673,9.864211309523808,0.23958333333333331,16.0,-126.0,-217.0
2021-03-29,0.10604225352112673,9.864211309523808,0.23958333333333334,3.0,-73.0,123.0
2021-03-30,0.10604225352112673,10.43563988095238,0.23958333333333334,-23.0,216.0,5.0
2021-03-31,0.10604225352112673,10.578497023809522,0.23958333333333331,-14.0,-1.0,-59.0
2021-04-01,0.10604225352112673,10.864211309523808,0.23958333333333334,8.0,5.0,68.0
2021-04-02,0.10604225352112673,10.864211309523808,0.23958333333333334,48.0,-351.0,-97.0
2021-04-03,0.10604225352112673,11.00706845238095,0.23958333333333331,-38.0,349.0,180.0
2021-04-04,0.10604225352112673,3.7142857142857144,0.23958333333333334,19.0,-150.0,-137.0
2021-04-05,0.10604225352112673,4.571428571428571,0.23958333333333331,-18.0,149.0,29.0
2021-04-06,0.10604225352112673,5.0,0.23958333333333334,0.0,50.0,41.0
2021-04-07,0.10604225352112673,6.571428571428571,0.23958333333333334,4.0,-48.0,-70.0
2021-04-08,0.10604225352112673,10.571428571428571,0.23958333333333331,3.0,15.0,7.0
2021-04-09,0.10604225352112673,13.714285714285714,0.23958333333333334,-5.0,4.0,26.0
2021-04-10,0.10604225352112673,17.428571428571427,0.23958333333333334,4.0,-68.0,77.0
